frame_index,video_time,video_time_seconds,timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w,pkl_filename
12,00:00:08,8.681468486785889,1774541428.2672286,0.0,1.2472906112670898,0.4399999976158142,0.0,0.0,0.0,1.0,frame_1774541428.2672286.pkl
13,00:00:09,9.329773187637329,1774541428.9155333,0.0,1.1623048782348633,0.4399999976158142,0.0,0.0,0.0,1.0,frame_1774541428.9155333.pkl
14,00:00:10,10.04464864730835,1774541429.6304088,0.0,1.0123300552368164,0.4399999976158142,0.0,0.0,0.0,1.0,frame_1774541429.6304088.pkl
15,00:00:10,10.689159393310547,1774541430.2749195,0.0,0.8373594284057617,0.4399999976158142,0.0,0.0,0.0,1.0,frame_1774541430.2749195.pkl
16,00:00:11,11.36496877670288,1774541430.950729,0.0,0.662388801574707,0.4399999976158142,0.0,0.0,0.0,1.0,frame_1774541430.950729.pkl
17,00:00:12,12.067214012145996,1774541431.6529741,0.0,0.48741817474365234,0.4399999976158142,0.0,0.0,0.0,1.0,frame_1774541431.6529741.pkl
18,00:00:12,12.806822538375854,1774541432.3925827,0.12747859954833984,0.4149303436279297,0.4399999976158142,0.0,0.0,0.0,1.0,frame_1774541432.3925827.pkl
19,00:00:13,13.536372900009155,1774541433.122133,0.32744503021240234,0.4149303436279297,0.4399999976158142,0.0,0.0,0.0,1.0,frame_1774541433.122133.pkl
20,00:00:14,14.274760961532593,1774541433.860521,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.0,1.0,frame_1774541433.860521.pkl
21,00:00:14,14.897407531738281,1774541434.4831676,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.05244571343064308,0.998623788356781,frame_1774541434.4831676.pkl
22,00:00:15,15.569445610046387,1774541435.1552057,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.11222436279058456,0.993682861328125,frame_1774541435.1552057.pkl
23,00:00:16,16.311389207839966,1774541435.8971493,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.1716059297323227,0.9851656556129456,frame_1774541435.8971493.pkl
24,00:00:17,17.05506157875061,1774541436.6408217,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.23036955296993256,0.9731032252311707,frame_1774541436.6408217.pkl
25,00:00:17,17.768149614334106,1774541437.3539097,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.28111666440963745,0.9596735835075378,frame_1774541437.3539097.pkl
26,00:00:18,18.428112745285034,1774541438.0138729,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.331088125705719,0.9435998201370239,frame_1774541438.0138729.pkl
27,00:00:19,19.062384128570557,1774541438.6481442,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.3801474869251251,0.9249259233474731,frame_1774541438.6481442.pkl
28,00:00:19,19.722383499145508,1774541439.3081436,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.4281596839427948,0.9037030935287476,frame_1774541439.3081436.pkl
29,00:00:20,20.364298343658447,1774541439.9500585,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.4749920666217804,0.8799901008605957,frame_1774541439.9500585.pkl
30,00:00:21,21.052563905715942,1774541440.638324,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.5269042253494263,0.8499246835708618,frame_1774541440.638324.pkl
31,00:00:21,21.780288219451904,1774541441.3660483,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.5769199728965759,0.8168007135391235,frame_1774541441.3660483.pkl
32,00:00:22,22.52968978881836,1774541442.11545,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.6248601675033569,0.7807366847991943,frame_1774541442.11545.pkl
33,00:00:23,23.528634071350098,1774541443.1143942,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.6870728135108948,0.7265886068344116,frame_1774541443.1143942.pkl
34,00:00:24,24.417491912841797,1774541444.003252,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.7345156073570251,0.678591787815094,frame_1774541444.003252.pkl
35,00:00:25,25.206395387649536,1774541444.7921555,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.7786130309104919,0.6275045275688171,frame_1774541444.7921555.pkl
36,00:00:25,25.938188791275024,1774541445.523949,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.8148393630981445,0.5796868205070496,frame_1774541445.523949.pkl
37,00:00:26,26.631617069244385,1774541446.2173772,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.8441368937492371,0.5361281633377075,frame_1774541446.2173772.pkl
38,00:00:27,27.3047137260437,1774541446.8904738,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.8747633099555969,0.4845505356788635,frame_1774541446.8904738.pkl
39,00:00:28,28.066327333450317,1774541447.6520875,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9009445905685425,0.4339340925216675,frame_1774541447.6520875.pkl
40,00:00:28,28.8173828125,1774541448.403143,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9236268401145935,0.38329294323921204,frame_1774541448.403143.pkl
41,00:00:29,29.603049755096436,1774541449.1888099,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9449472427368164,0.32722264528274536,frame_1774541449.1888099.pkl
42,00:00:30,30.38624596595764,1774541449.972006,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9648647904396057,0.2627469003200531,frame_1774541449.972006.pkl
43,00:00:31,31.135867834091187,1774541450.721628,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9788830280303955,0.204421266913414,frame_1774541450.721628.pkl
44,00:00:31,31.839558601379395,1774541451.4253187,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9893788695335388,0.14536000788211823,frame_1774541451.4253187.pkl
45,00:00:32,32.59956169128418,1774541452.1853218,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.996314525604248,0.08577565103769302,frame_1774541452.1853218.pkl
46,00:00:33,33.28926920890808,1774541452.8750293,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9996650218963623,0.025882646441459656,frame_1774541452.8750293.pkl
47,00:00:33,33.99415636062622,1774541453.5799165,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9996459484100342,-0.026607543230056763,frame_1774541453.5799165.pkl
48,00:00:34,34.695441484451294,1774541454.2812016,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9962520003318787,-0.08649811148643494,frame_1774541454.2812016.pkl
49,00:00:35,35.452881813049316,1774541455.038642,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9892731308937073,-0.14607752859592438,frame_1774541455.038642.pkl
50,00:00:36,36.170642137527466,1774541455.7564023,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9787341952323914,-0.20513252913951874,frame_1774541455.7564023.pkl
51,00:00:36,36.92220950126648,1774541456.5079696,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9646731019020081,-0.26344993710517883,frame_1774541456.5079696.pkl
52,00:00:37,37.656246185302734,1774541457.2420063,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.947140634059906,-0.320818692445755,frame_1774541457.2420063.pkl
53,00:00:38,38.34873700141907,1774541457.934497,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9261994957923889,-0.3770338296890259,frame_1774541457.934497.pkl
54,00:00:39,39.04468321800232,1774541458.6304433,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.9019246697425842,-0.4318934381008148,frame_1774541458.6304433.pkl
55,00:00:39,39.81622266769409,1774541459.4019828,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,0.8744022846221924,-0.4852016866207123,frame_1774541459.4019828.pkl
56,00:00:40,40.5084433555603,1774541460.0942035,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.8477377891540527,0.5304155349731445,frame_1774541460.0942035.pkl
57,00:00:41,41.25044512748718,1774541460.8362052,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.81440669298172,0.5802945494651794,frame_1774541460.8362052.pkl
58,00:00:41,41.940369606018066,1774541461.5261297,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.7874776721000671,0.6163432002067566,frame_1774541461.5261297.pkl
59,00:00:42,42.59701752662659,1774541462.1827776,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.7540496587753296,0.6568174362182617,frame_1774541462.1827776.pkl
60,00:00:43,43.250041484832764,1774541462.8358016,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.7237399220466614,0.6900728940963745,frame_1774541462.8358016.pkl
61,00:00:43,43.92727851867676,1774541463.5130386,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.6865307688713074,0.7271008491516113,frame_1774541463.5130386.pkl
62,00:00:44,44.59474277496338,1774541464.180503,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.6531257629394531,0.7572494745254517,frame_1774541464.180503.pkl
63,00:00:45,45.21360802650452,1774541464.7993681,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.612487256526947,0.7904804348945618,frame_1774541464.7993681.pkl
64,00:00:45,45.9151177406311,1774541465.5008779,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.570160448551178,0.8215333819389343,frame_1774541465.5008779.pkl
65,00:00:46,46.56746959686279,1774541466.1532297,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.532625138759613,0.8463512659072876,frame_1774541466.1532297.pkl
66,00:00:47,47.32760667800903,1774541466.9133668,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.48091426491737366,0.876767635345459,frame_1774541466.9133668.pkl
67,00:00:48,48.00961709022522,1774541467.5953772,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.4342420697212219,0.9007961750030518,frame_1774541467.5953772.pkl
68,00:00:48,48.718621015548706,1774541468.3043811,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.37944379448890686,0.9252147674560547,frame_1774541468.3043811.pkl
69,00:00:49,49.43486475944519,1774541469.0206249,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.3303688168525696,0.9438519477844238,frame_1774541469.0206249.pkl
70,00:00:50,50.058319091796875,1774541469.6440792,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.2803823947906494,0.9598883986473083,frame_1774541469.6440792.pkl
71,00:00:50,50.73046112060547,1774541470.3162212,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.2296229749917984,0.9732796549797058,frame_1774541470.3162212.pkl
72,00:00:51,51.416099071502686,1774541471.0018592,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.17823036015033722,0.9839888215065002,frame_1774541471.0018592.pkl
73,00:00:52,52.108150243759155,1774541471.6939104,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.1189027652144432,0.9929059147834778,frame_1774541471.6939104.pkl
74,00:00:52,52.847179651260376,1774541472.4329398,0.5274114608764648,0.4149303436279297,0.4399999976158142,0.0,0.0,-0.059140950441360474,0.9982496500015259,frame_1774541472.4329398.pkl
75,00:00:53,53.53196620941162,1774541473.1177263,0.6122350692749023,0.4094505310058594,0.4399999976158142,0.0,0.0,-0.03216131031513214,0.9994826912879944,frame_1774541473.1177263.pkl
76,00:00:54,54.51808714866638,1774541474.1038473,0.8617162704467773,0.39333343505859375,0.4399999976158142,0.0,0.0,-0.03216131031513214,0.9994826912879944,frame_1774541474.1038473.pkl
77,00:00:55,55.16991424560547,1774541474.7556744,1.0363531112670898,0.3820514678955078,0.4399999976158142,0.0,0.0,-0.03216131031513214,0.9994826912879944,frame_1774541474.7556744.pkl
78,00:00:55,55.92404747009277,1774541475.5098076,1.2109899520874023,0.3707695007324219,0.4399999976158142,0.0,0.0,-0.03216131031513214,0.9994826912879944,frame_1774541475.5098076.pkl
79,00:00:56,56.692331314086914,1774541476.2780914,1.4355230331420898,0.3562641143798828,0.4399999976158142,0.0,0.0,-0.03216131031513214,0.9994826912879944,frame_1774541476.2780914.pkl
80,00:00:57,57.47610020637512,1774541477.0618603,1.4604711532592773,0.35465240478515625,0.4399999976158142,0.0,0.0,0.020225169137120247,0.9997954368591309,frame_1774541477.0618603.pkl
81,00:00:58,58.175641775131226,1774541477.761402,1.4604711532592773,0.35465240478515625,0.4399999976158142,0.0,0.0,0.07265050709247589,0.9973574280738831,frame_1774541477.761402.pkl
82,00:00:58,58.855427265167236,1774541478.4411874,1.4604711532592773,0.35465240478515625,0.4399999976158142,0.0,0.0,0.13232183456420898,0.9912067651748657,frame_1774541478.4411874.pkl
83,00:00:59,59.76975989341736,1774541479.35552,1.5307950973510742,0.38074493408203125,0.4399999976158142,0.0,0.0,0.1767755001783371,0.9842512011528015,frame_1774541479.35552.pkl
84,00:01:00,60.52162504196167,1774541480.1073852,1.7183256149291992,0.45032501220703125,0.4399999976158142,0.0,0.0,0.1767755001783371,0.9842512011528015,frame_1774541480.1073852.pkl
85,00:01:01,61.26006317138672,1774541480.8458233,1.8519411087036133,0.49990081787109375,0.4399999976158142,0.0,0.0,0.19372691214084625,0.981055498123169,frame_1774541480.8458233.pkl
86,00:01:02,62.09824204444885,1774541481.6840022,1.8519411087036133,0.49990081787109375,0.4399999976158142,0.0,0.0,0.2594553828239441,0.9657551050186157,frame_1774541481.6840022.pkl
87,00:01:02,62.80640506744385,1774541482.3921652,1.9353303909301758,0.5550994873046875,0.4399999976158142,0.0,0.0,0.2883065938949585,0.9575381278991699,frame_1774541482.3921652.pkl
88,00:01:03,63.70722246170044,1774541483.2929826,2.102108955383301,0.665496826171875,0.4399999976158142,0.0,0.0,0.29548001289367676,0.9553489089012146,frame_1774541483.2929826.pkl
89,00:01:04,64.48850727081299,1774541484.0742674,2.102108955383301,0.665496826171875,0.4399999976158142,0.0,0.0,0.3592415153980255,0.9332446455955505,frame_1774541484.0742674.pkl
90,00:01:05,65.27282404899597,1774541484.8585842,2.102108955383301,0.665496826171875,0.4399999976158142,0.0,0.0,0.4145546555519104,0.9100244045257568,frame_1774541484.8585842.pkl
91,00:01:06,66.02227330207825,1774541485.6080334,2.102108955383301,0.665496826171875,0.4399999976158142,0.0,0.0,0.4617369771003723,0.8870168924331665,frame_1774541485.6080334.pkl
92,00:01:06,66.80276846885681,1774541486.3885286,2.1965370178222656,0.8098697662353516,0.4399999976158142,0.0,0.0,0.475649893283844,0.8796346783638,frame_1774541486.3885286.pkl
93,00:01:07,67.64473557472229,1774541487.2304957,2.2102222442626953,0.8307933807373047,0.4399999976158142,0.0,0.0,0.5275396704673767,0.8495303988456726,frame_1774541487.2304957.pkl
94,00:01:08,68.42818999290466,1774541488.01395,2.253610610961914,0.9318790435791016,0.4399999976158142,0.0,0.0,0.5502817630767822,0.8349790573120117,frame_1774541488.01395.pkl
95,00:01:09,69.27245783805847,1774541488.858218,2.3423595428466797,1.1386451721191406,0.4399999976158142,0.0,0.0,0.5502817630767822,0.8349790573120117,frame_1774541488.858218.pkl
96,00:01:10,70.05387043952942,1774541489.6396306,2.3512344360351562,1.1593217849731445,0.4399999976158142,0.0,0.0,0.5939421653747559,0.8045077323913574,frame_1774541489.6396306.pkl
97,00:01:10,70.88414216041565,1774541490.4699023,2.3512344360351562,1.1593217849731445,0.4399999976158142,0.0,0.0,0.6411147117614746,0.7674450874328613,frame_1774541490.4699023.pkl
98,00:01:11,71.72393941879272,1774541491.3096995,2.3512344360351562,1.1593217849731445,0.4399999976158142,0.0,0.0,0.6914181113243103,0.722454845905304,frame_1774541491.3096995.pkl
99,00:01:12,72.57198548316956,1774541492.1577456,2.349231719970703,1.2843008041381836,0.4399999976158142,0.0,0.0,0.7127779126167297,0.7013898491859436,frame_1774541492.1577456.pkl
100,00:01:13,73.28236865997314,1774541492.8681288,2.3464279174804688,1.4592714309692383,0.4399999976158142,0.0,0.0,0.7127779126167297,0.7013898491859436,frame_1774541492.8681288.pkl
101,00:01:14,74.29571390151978,1774541493.881474,2.3425827026367188,1.6992311477661133,0.4399999976158142,0.0,0.0,0.7127779126167297,0.7013898491859436,frame_1774541493.881474.pkl
102,00:01:15,75.0016438961029,1774541494.587404,2.3392181396484375,1.909195899963379,0.4399999976158142,0.0,0.0,0.7127779126167297,0.7013898491859436,frame_1774541494.587404.pkl
103,00:01:15,75.81993818283081,1774541495.4056983,2.3380966186523438,1.9791841506958008,0.4399999976158142,0.0,0.0,0.7395830750465393,0.6730653047561646,frame_1774541495.4056983.pkl
104,00:01:16,76.51023554801941,1774541496.0959957,2.3380966186523438,1.9791841506958008,0.4399999976158142,0.0,0.0,0.7738838791847229,0.6333274841308594,frame_1774541496.0959957.pkl
105,00:01:17,77.29086756706238,1774541496.8766277,2.3124618530273438,2.0758485794067383,0.4399999976158142,0.0,0.0,0.7925324440002441,0.6098297834396362,frame_1774541496.8766277.pkl
106,00:01:18,78.02546977996826,1774541497.61123,2.2611923217773438,2.2691774368286133,0.4399999976158142,0.0,0.0,0.7925324440002441,0.6098297834396362,frame_1774541497.61123.pkl
107,00:01:18,78.75172924995422,1774541498.3374894,2.2163314819335938,2.438340187072754,0.4399999976158142,0.0,0.0,0.7925324440002441,0.6098297834396362,frame_1774541498.3374894.pkl
108,00:01:19,79.47795963287354,1774541499.0637197,2.1650619506835938,2.631669044494629,0.4399999976158142,0.0,0.0,0.7925324440002441,0.6098297834396362,frame_1774541499.0637197.pkl
109,00:01:20,80.21057915687561,1774541499.7963393,2.1202011108398438,2.8008317947387695,0.4399999976158142,0.0,0.0,0.7925324440002441,0.6098297834396362,frame_1774541499.7963393.pkl
110,00:01:21,81.05605816841125,1774541500.6418183,2.0625228881835938,3.018326759338379,0.4399999976158142,0.0,0.0,0.7925324440002441,0.6098297834396362,frame_1774541500.6418183.pkl
111,00:01:21,81.81692242622375,1774541501.4026825,2.0112533569335938,3.211655616760254,0.4399999976158142,0.0,0.0,0.7925324440002441,0.6098297834396362,frame_1774541501.4026825.pkl
112,00:01:22,82.6872627735138,1774541502.273023,1.9920272827148438,3.284153938293457,0.4399999976158142,0.0,0.0,0.8191635608673096,0.5735599994659424,frame_1774541502.273023.pkl
113,00:01:23,83.3245439529419,1774541502.910304,1.9365720748901367,3.431593894958496,0.4399999976158142,0.0,0.0,0.8221636414527893,0.5692512392997742,frame_1774541502.910304.pkl
114,00:01:23,83.97917437553406,1774541503.5649345,1.8837575912475586,3.5720129013061523,0.4399999976158142,0.0,0.0,0.8221636414527893,0.5692512392997742,frame_1774541503.5649345.pkl
115,00:01:24,84.68970775604248,1774541504.2754679,1.8221406936645508,3.735835075378418,0.4399999976158142,0.0,0.0,0.8221636414527893,0.5692512392997742,frame_1774541504.2754679.pkl
116,00:01:25,85.44291615486145,1774541505.0286763,1.786050796508789,3.8317880630493164,0.4399999976158142,0.0,0.0,0.8384599685668945,0.5449633002281189,frame_1774541505.0286763.pkl
117,00:01:26,86.16332507133484,1774541505.7490852,1.786050796508789,3.8317880630493164,0.4399999976158142,0.0,0.0,0.8659009337425232,0.5002157092094421,frame_1774541505.7490852.pkl
118,00:01:26,86.86707878112793,1774541506.452839,1.686105728149414,4.005051612854004,0.4399999976158142,0.0,0.0,0.8659009337425232,0.5002157092094421,frame_1774541506.452839.pkl
119,00:01:27,87.57278156280518,1774541507.1585417,1.6736125946044922,4.02670955657959,0.4399999976158142,0.0,0.0,0.887524425983429,0.46076077222824097,frame_1774541507.1585417.pkl
120,00:01:28,88.30652379989624,1774541507.892284,1.6185379028320312,4.094701766967773,0.4399999976158142,0.0,0.0,0.9025654792785645,0.43055260181427,frame_1774541507.892284.pkl
121,00:01:29,89.05822777748108,1774541508.643988,1.5288448333740234,4.205431938171387,0.4399999976158142,0.0,0.0,0.9067200422286987,0.42173317074775696,frame_1774541508.643988.pkl
122,00:01:29,89.7496497631073,1774541509.3354099,1.5288448333740234,4.205431938171387,0.4399999976158142,0.0,0.0,0.9303756356239319,0.3666076958179474,frame_1774541509.3354099.pkl
123,00:01:30,90.54546046257019,1774541510.1312206,1.5288448333740234,4.205431938171387,0.4399999976158142,0.0,0.0,0.9506834745407104,0.31016266345977783,frame_1774541510.1312206.pkl
124,00:01:31,91.28982639312744,1774541510.8755865,1.507415771484375,4.218297004699707,0.4399999976158142,0.0,0.0,0.9636727571487427,0.2670857310295105,frame_1774541510.8755865.pkl
125,00:01:32,92.16244220733643,1774541511.7482023,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9675701856613159,0.2526022493839264,frame_1774541511.7482023.pkl
126,00:01:32,92.84239292144775,1774541512.428153,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9794918298721313,0.20148395001888275,frame_1774541512.428153.pkl
127,00:01:33,93.5610580444336,1774541513.1468182,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9898104667663574,0.1423914134502411,frame_1774541513.1468182.pkl
128,00:01:34,94.25317716598511,1774541513.8389373,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9959184527397156,0.09025786817073822,frame_1774541513.8389373.pkl
129,00:01:34,94.98296809196472,1774541514.5687282,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9992824792861938,0.03787560388445854,frame_1774541514.5687282.pkl
130,00:01:35,95.68980479240417,1774541515.275565,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9998932480812073,-0.014611042104661465,frame_1774541515.275565.pkl
131,00:01:36,96.4512128829956,1774541516.036973,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9972181916236877,-0.07453803718090057,frame_1774541516.036973.pkl
132,00:01:37,97.14589381217957,1774541516.731654,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9919332265853882,-0.1267615258693695,frame_1774541516.731654.pkl
133,00:01:37,97.95880460739136,1774541517.5445647,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9811251759529114,-0.19337373971939087,frame_1774541517.5445647.pkl
134,00:01:38,98.63817739486694,1774541518.2239375,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9696264266967773,-0.2445906698703766,frame_1774541518.2239375.pkl
135,00:01:39,99.31691336631775,1774541518.9026735,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9532158970832825,-0.30229026079177856,frame_1774541518.9026735.pkl
136,00:01:40,100.03007197380066,1774541519.615832,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9386531710624695,-0.3448627293109894,frame_1774541519.615832.pkl
137,00:01:40,100.70553493499756,1774541520.291295,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.9162853956222534,-0.40052610635757446,frame_1774541520.291295.pkl
138,00:01:41,101.4134726524353,1774541520.9992328,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.894004225730896,-0.44805851578712463,frame_1774541520.9992328.pkl
139,00:01:42,102.14480090141296,1774541521.730561,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,0.8692594766616821,-0.49435609579086304,frame_1774541521.730561.pkl
140,00:01:42,102.896901845932,1774541522.482662,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,-0.8380535244941711,0.5455880165100098,frame_1774541522.482662.pkl
141,00:01:43,103.56900572776794,1774541523.1547658,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,-0.8082687854766846,0.5888139605522156,frame_1774541523.1547658.pkl
142,00:01:44,104.33244156837463,1774541523.9182017,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,-0.7715069651603699,0.6362209320068359,frame_1774541523.9182017.pkl
143,00:01:45,105.1600911617279,1774541524.7458513,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,-0.7268381118774414,0.6868089437484741,frame_1774541524.7458513.pkl
144,00:01:45,105.83504581451416,1774541525.420806,1.357412338256836,4.308352470397949,0.4399999976158142,0.0,0.0,-0.6897953748703003,0.7240043878555298,frame_1774541525.420806.pkl
145,00:01:46,106.5513288974762,1774541526.137089,1.3617515563964844,4.2761430740356445,0.4399999976158142,0.0,0.0,-0.6582226753234863,0.7528232932090759,frame_1774541526.137089.pkl
146,00:01:47,107.29165649414062,1774541526.8774166,1.3884544372558594,4.0779314041137695,0.4399999976158142,0.0,0.0,-0.6582226753234863,0.7528232932090759,frame_1774541526.8774166.pkl
147,00:01:47,107.99785804748535,1774541527.5836182,1.4118194580078125,3.904496192932129,0.4399999976158142,0.0,0.0,-0.6582226753234863,0.7528232932090759,frame_1774541527.5836182.pkl
148,00:01:48,108.72383141517639,1774541528.3095915,1.4385223388671875,3.706284523010254,0.4399999976158142,0.0,0.0,-0.6582226753234863,0.7528232932090759,frame_1774541528.3095915.pkl
149,00:01:49,109.41099739074707,1774541528.9967575,1.4545440673828125,3.587357521057129,0.4399999976158142,0.0,0.0,-0.6457112431526184,0.7635816931724548,frame_1774541528.9967575.pkl
150,00:01:50,110.27311396598816,1774541529.858874,1.4545440673828125,3.587357521057129,0.4399999976158142,0.0,0.0,-0.592736542224884,0.8053964376449585,frame_1774541529.858874.pkl
