frame_index,video_time,video_time_seconds,timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w,pkl_filename
336,00:04:39,279.8222632408142,1767629246.028342,6.525164604187012,1.9489738941192627,0.4399999976158142,0.0,0.0,0.9101511836051941,0.4142761528491974,frame_1767629246.028342.pkl
337,00:04:40,280.6909773349762,1767629246.897056,6.435800552368164,2.0448217391967773,0.4399999976158142,0.0,0.0,0.9228138327598572,0.38524627685546875,frame_1767629246.897056.pkl
338,00:04:41,281.6475660800934,1767629247.8536448,6.284182548522949,2.190617799758911,0.4399999976158142,0.0,0.0,0.9322076439857483,0.3619239032268524,frame_1767629247.8536448.pkl
339,00:04:42,282.5459771156311,1767629248.752056,6.154029369354248,2.30576229095459,0.4399999976158142,0.0,0.0,0.9374896287918091,0.3480131924152374,frame_1767629248.752056.pkl
340,00:04:43,283.53852128982544,1767629249.7446,5.958110332489014,2.4761292934417725,0.4399999976158142,0.0,0.0,0.9355369210243225,0.35322877764701843,frame_1767629249.7446.pkl
341,00:04:44,284.4818916320801,1767629250.6879704,5.825716495513916,2.595977783203125,0.4399999976158142,0.0,0.0,0.9292430877685547,0.3694688379764557,frame_1767629250.6879704.pkl
342,00:04:45,285.39049100875854,1767629251.5965698,5.825716495513916,2.595977783203125,0.4399999976158142,0.0,0.0,0.8929720520973206,0.45011213421821594,frame_1767629251.5965698.pkl
343,00:04:46,286.3565821647644,1767629252.562661,5.825716495513916,2.595977783203125,0.4399999976158142,0.0,0.0,0.8447938561439514,0.5350915193557739,frame_1767629252.562661.pkl
344,00:04:47,287.27449321746826,1767629253.480572,5.8197150230407715,2.614108085632324,0.4399999976158142,0.0,0.0,0.810059130191803,0.5863481163978577,frame_1767629253.480572.pkl
345,00:04:48,288.093976020813,1767629254.3000548,5.77420711517334,2.759202241897583,0.4399999976158142,0.0,0.0,0.803430438041687,0.5953986048698425,frame_1767629254.3000548.pkl
346,00:04:48,288.8983528614044,1767629255.1044316,5.731663703918457,2.8940234184265137,0.4399999976158142,0.0,0.0,0.810587465763092,0.5856176614761353,frame_1767629255.1044316.pkl
347,00:04:49,289.7169063091278,1767629255.922985,5.6941142082214355,2.99947190284729,0.4399999976158142,0.0,0.0,0.8221412897109985,0.5692837238311768,frame_1767629255.922985.pkl
348,00:04:50,290.66079568862915,1767629256.8668745,5.620133399963379,3.1896746158599854,0.4399999976158142,0.0,0.0,0.8284134268760681,0.5601171255111694,frame_1767629256.8668745.pkl
349,00:04:51,291.5498352050781,1767629257.755914,5.56311559677124,3.3301796913146973,0.4399999976158142,0.0,0.0,0.8304581046104431,0.5570811033248901,frame_1767629257.755914.pkl
350,00:04:52,292.34476494789124,1767629258.5508437,5.484156131744385,3.5262982845306396,0.4399999976158142,0.0,0.0,0.826690673828125,0.562656581401825,frame_1767629258.5508437.pkl
351,00:04:53,293.2132217884064,1767629259.4193006,5.418963432312012,3.696892261505127,0.4399999976158142,0.0,0.0,0.820212185382843,0.5720593333244324,frame_1767629259.4193006.pkl
352,00:04:54,294.08264207839966,1767629260.2887208,5.3764495849609375,3.8177502155303955,0.4399999976158142,0.0,0.0,0.8124101758003235,0.583086371421814,frame_1767629260.2887208.pkl
353,00:04:54,294.92345213890076,1767629261.129531,5.322492599487305,3.9824042320251465,0.4399999976158142,0.0,0.0,0.8070915937423706,0.5904262661933899,frame_1767629261.129531.pkl
354,00:04:55,295.8218719959259,1767629262.0279508,5.273947715759277,4.138788223266602,0.4399999976158142,0.0,0.0,0.8036363124847412,0.5951207876205444,frame_1767629262.0279508.pkl
355,00:04:56,296.58729791641235,1767629262.7933767,5.214003086090088,4.335229396820068,0.4399999976158142,0.0,0.0,0.8039596676826477,0.5946837663650513,frame_1767629262.7933767.pkl
356,00:04:57,297.38050651550293,1767629263.5865853,5.1732048988342285,4.467321395874023,0.4399999976158142,0.0,0.0,0.8055713772773743,0.5924985408782959,frame_1767629263.5865853.pkl
357,00:04:58,298.18493604660034,1767629264.3910148,5.135654449462891,4.58536958694458,0.4399999976158142,0.0,0.0,0.8086470365524292,0.5882940888404846,frame_1767629264.3910148.pkl
358,00:04:59,299.24829506874084,1767629265.4543738,5.063970565795898,4.802323818206787,0.4399999976158142,0.0,0.0,0.828055202960968,0.5606465339660645,frame_1767629265.4543738.pkl
359,00:05:00,300.2748866081238,1767629266.4809654,5.063970565795898,4.802323818206787,0.4399999976158142,0.0,0.0,0.9410184621810913,0.3383551836013794,frame_1767629266.4809654.pkl
360,00:05:01,301.1286985874176,1767629267.3347774,5.063970565795898,4.802323818206787,0.4399999976158142,0.0,0.0,0.95379638671875,0.30045372247695923,frame_1767629267.3347774.pkl
361,00:05:02,302.0186200141907,1767629268.2246988,5.063970565795898,4.802323818206787,0.4399999976158142,0.0,0.0,0.8750931024551392,0.48395466804504395,frame_1767629268.2246988.pkl
362,00:05:03,303.126980304718,1767629269.333059,5.063970565795898,4.802323818206787,0.4399999976158142,0.0,0.0,0.6928284764289856,0.7211024165153503,frame_1767629269.333059.pkl
363,00:05:04,304.07884454727173,1767629270.2849233,5.063970565795898,4.802323818206787,0.4399999976158142,0.0,0.0,0.5272958278656006,0.8496817946434021,frame_1767629270.2849233.pkl
364,00:05:05,305.12807536125183,1767629271.3341541,5.0671844482421875,4.808769702911377,0.4399999976158142,0.0,0.0,0.5245538353919983,0.8513773083686829,frame_1767629271.3341541.pkl
365,00:05:06,306.09641456604004,1767629272.3024933,5.139845848083496,4.932743549346924,0.4399999976158142,0.0,0.0,0.46864184737205505,0.8833882808685303,frame_1767629272.3024933.pkl
